1776174292.607,1.255,0.001,0.0104,Objective
1776174292.616,1.257,0.001,0.0104,Objective
1776174292.627,1.258,0.001,0.0104,Objective
1776174292.637,1.259,0.001,0.0093,Objective
1776174292.647,1.260,0.001,0.0093,Objective
1776174292.661,1.262,0.001,0.0081,Objective
1776174292.672,1.263,0.001,0.0081,Objective
1776174292.686,1.265,0.001,0.0093,Objective
1776174292.692,1.266,0.001,0.0093,Objective
1776174292.707,1.268,0.001,0.0081,Objective
1776174292.712,1.268,0.001,0.0069,Objective
1776174292.727,1.270,0.001,0.0081,Objective
1776174292.737,1.271,0.001,0.0069,Objective
1776174292.753,1.273,0.001,0.0081,Objective
1776174292.762,1.274,0.001,0.0069,Objective
1776174292.772,1.275,0.001,0.0081,Objective
1776174292.782,1.276,0.001,0.0081,Objective
1776174292.792,1.277,0.001,0.0058,Objective
1776174292.807,1.279,0.001,0.0069,Objective
1776174292.817,1.280,0.001,0.0069,Objective
1776174292.832,1.282,0.001,0.0069,Objective
1776174292.843,1.283,0.001,0.0058,Objective
1776174292.848,1.284,0.001,0.0069,Objective
1776174292.862,1.285,0.001,0.0058,Objective
1776174292.872,1.286,0.001,0.0058,Objective
1776174292.882,1.287,0.001,0.0046,Objective
1776174292.897,1.289,0.002,0.0046,Objective
1776174292.907,1.290,0.002,0.0046,Objective
1776174292.917,1.291,0.002,0.0058,Objective
1776174292.927,1.292,0.002,0.0058,Objective
1776174292.937,1.293,0.002,0.0058,Objective
1776174292.952,1.294,0.002,0.0058,Objective
