% teensy communication to/from Teensy
% 1 	Time (sec) from system
% 2 	(Tx) Send to Teensy
%   	(Rx) Received from Teensy
%   	(Qu N) Put in queue to Teensy, now queue size N
% 3 	Message string queued, send or received
1777025564.4275 ## Connection to USB open
1777025565.1592 Rx ;44vel 2128.4041 0.000 0.000 0.0000 0.000 4
1777025565.1603 Rx ;41pose 2128.4050 0.000 0.000 0.0000 3.1295
1777025565.1625 Rx ;79gyro 0.030518 -2.227783 0.640869 2128.408
1777025565.1636 Rx ;57ird 0.339 1.144 6665 3021 1
1777025565.1637 Rx ;13acc 0.031738 -0.002930 1.166748 2128.409
1777025565.1649 Rx ;61livn 89 78 85 81 90 90 84 19 5
1777025565.1650 Rx ;54pose 2128.4099 0.000 0.000 0.0000 3.1295
1777025565.1672 Rx ;43vel 2128.4121 0.000 0.000 0.0000 0.000 4
1777025565.1705 Rx ;42pose 2128.4150 0.000 0.000 0.0000 3.1295
1777025565.1716 Rx ;90mca 0.000 0.000 16
1777025565.1748 Rx ;97livn 118 77 68 82 80 76 72 13 5
1777025565.1749 Rx ;12gyro -0.030518 -2.532959 0.885010 2128.420
1777025565.1750 Rx ;58vel 2128.4199 0.000 0.000 0.0000 0.000 4
1777025565.1751 Rx ;55pose 2128.4199 0.000 0.000 0.0000 3.1295
1777025565.1762 Rx ;03acc 0.030029 -0.004395 1.175781 2128.421
1777025565.1805 Rx ;43pose 2128.4250 0.000 0.000 0.0000 3.1295
1777025565.1827 Rx ;49vel 2128.4280 0.000 0.000 0.0000 0.000 4
1777025565.1828 Rx ;58ird 0.339 1.500 6663 2524 1
1777025565.1851 Rx ;71livn 92 95 88 98 88 93 91 26 5
1777025565.1852 Rx ;56pose 2128.4299 0.000 0.000 0.0000 3.1295
1777025565.1865 Rx ;17gyro -0.091553 -2.258301 0.671387 2128.432
1777025565.1867 Rx ;36mot 0 0 0.1 0.1 0
1777025565.1878 Rx ;17acc 0.032959 -0.004150 1.169678 2128.433
1777025565.1900 Rx ;45pose 2128.4351 0.000 0.000 0.0000 3.1295
1777025565.1912 Rx ;48vel 2128.4360 0.000 0.000 0.0000 0.000 4
1777025565.1913 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.1945 Rx ;60livn 85 79 79 73 73 82 83 16 5
1777025565.1957 Rx ;42pose 2128.4402 0.000 0.000 0.0000 3.1295
1777025565.1989 Rx ;57gyro 0.244141 -2.258301 0.885010 2128.444
1777025565.1990 Rx ;48vel 2128.4441 0.000 0.000 0.0000 0.000 4
1777025565.2002 Rx ;10acc 0.031250 -0.003418 1.167969 2128.445
1777025565.2003 Rx ;46pose 2128.4451 0.000 0.000 0.0000 3.1295
1777025565.2035 Rx ;66ird 0.339 1.500 6674 1756 1
1777025565.2047 Rx ;91mca 0.000 0.000 17
1777025565.2047 Rx ;70livn 94 89 96 97 87 91 90 26 5
1777025565.2058 Rx ;41pose 2128.4500 0.000 0.000 0.0000 3.1295
1777025565.2070 Rx ;54vel 2128.4519 0.000 0.000 0.0000 0.000 4
1777025565.2103 Rx ;47pose 2128.4551 0.000 0.000 0.0000 3.1295
1777025565.2104 Rx ;35gyro -0.274658 -2.166748 0.885010 2128.456
1777025565.2115 Rx ;96acc 0.035400 -0.001465 1.172119 2128.457
1777025565.2148 Rx ;61livn 88 77 76 85 84 91 80 26 5
1777025565.2148 Rx ;45vel 2128.4600 0.000 0.000 0.0000 0.000 4
1777025565.2149 Rx ;42pose 2128.4600 0.000 0.000 0.0000 3.1295
1777025565.2200 Rx ;36mot 0 0 0.1 0.1 0
1777025565.2200 Rx ;48pose 2128.4651 0.000 0.000 0.0000 3.1295
1777025565.2224 Rx ;27gyro -0.152588 -2.319336 0.701904 2128.468
1777025565.2225 Rx ;53vel 2128.4680 0.000 0.000 0.0000 0.000 4
1777025565.2236 Rx ;72ird 0.339 1.500 6675 1698 1
1777025565.2237 Rx ;23acc 0.033936 -0.004639 1.165527 2128.469
1777025565.2248 Rx ;62livn 96 85 83 88 83 90 89 21 5
1777025565.2259 Rx ;43pose 2128.4700 0.000 0.000 0.0000 3.1295
1777025565.2303 Rx ;49pose 2128.4751 0.000 0.000 0.0000 3.1295
1777025565.2314 Rx ;53vel 2128.4761 0.000 0.000 0.0000 0.000 4
1777025565.2347 Rx ;96livn 102 92 87 89 71 73 84 14 5
1777025565.2348 Rx ;76gyro 0.091553 -2.441406 0.823975 2128.480
1777025565.2360 Rx ;44pose 2128.4800 0.000 0.000 0.0000 3.1295
1777025565.2361 Rx ;04acc 0.029541 -0.003174 1.168701 2128.481
1777025565.2372 Rx ;90mca 0.000 0.000 16
1777025565.2394 Rx ;59vel 2128.4839 0.000 0.000 0.0000 0.000 4
1777025565.2405 Rx ;50pose 2128.4851 0.000 0.000 0.0000 3.1295
1777025565.2406 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.2428 Rx ;54ird 0.339 1.500 6673 2060 1
1777025565.2450 Rx ;01livn 92 97 75 88 81 85 100 25 5
1777025565.2451 Rx ;45pose 2128.4900 0.000 0.000 0.0000 3.1295
1777025565.2462 Rx ;21gyro -0.030518 -2.441406 0.762939 2128.492
1777025565.2464 Rx ;58vel 2128.4919 0.000 0.000 0.0000 0.000 4
1777025565.2475 Rx ;21acc 0.034668 -0.000488 1.173096 2128.493
1777025565.2508 Rx ;58pose 2128.4949 0.000 0.000 0.0000 3.1295
1777025565.2533 Rx ;36mot 0 0 0.1 0.1 0
1777025565.2546 Rx ;41livn 112 80 85 104 82 72 89 29 5
1777025565.2546 Rx ;40vel 2128.5000 0.000 0.000 0.0000 0.000 4
1777025565.2558 Rx ;37pose 2128.5000 0.000 0.000 0.0000 3.1295
1777025565.2559 Rx ;83hbt 2128.5010 105 1033 11.37 4 8 9.2 0.62 0
1777025565.2592 Rx ;63gyro 0.122070 -2.258301 0.976562 2128.504
1777025565.2603 Rx ;02acc 0.030029 -0.003662 1.173828 2128.505
1777025565.2604 Rx ;50pose 2128.5049 0.000 0.000 0.0000 3.1295
1777025565.2626 Rx ;49vel 2128.5081 0.000 0.000 0.0000 0.000 4
1777025565.2638 Rx ;64ird 0.339 1.500 6666 2383 1
1777025565.2649 Rx ;15livn 117 92 91 98 87 83 98 36 5
1777025565.2651 Rx ;38pose 2128.5100 0.000 0.000 0.0000 3.1295
1777025565.2705 Rx ;92mca 0.000 0.001 17
1777025565.2705 Rx ;51pose 2128.5149 0.000 0.000 0.0000 3.1295
1777025565.2706 Rx ;73gyro 0.030518 -1.953125 0.854492 2128.516
1777025565.2707 Rx ;55vel 2128.5159 0.000 0.000 0.0000 0.000 4
1777025565.2718 Rx ;07acc 0.029053 -0.000977 1.166016 2128.517
1777025565.2751 Rx ;49livn 93 80 70 72 66 71 88 19 5
1777025565.2752 Rx ;39pose 2128.5200 0.000 0.000 0.0000 3.1295
1777025565.2784 Rx ;54vel 2128.5239 0.000 0.000 0.0000 0.000 4
1777025565.2807 Rx ;45pose 2128.5251 0.000 0.000 0.0000 3.1295
1777025565.2829 Rx ;87gyro 0.091553 -2.471924 0.823975 2128.528
1777025565.2830 Rx ;79ird 0.338 1.168 6677 2990 1
1777025565.2841 Rx ;11acc 0.031494 -0.004395 1.168213 2128.529
1777025565.2842 Rx ;14livn 91 87 85 81 89 99 105 28 5
1777025565.2859 Rx ;40pose 2128.5300 0.000 0.000 0.0000 3.1295
1777025565.2860 Rx ;36mot 0 0 0.1 0.1 0
1777025565.2872 Rx ;45vel 2128.5320 0.000 0.000 0.0000 0.000 4
1777025565.2904 Rx ;47pose 2128.5352 0.000 0.000 0.0000 3.1295
1777025565.2905 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.2949 Rx ;71livn 99 79 78 80 73 84 89 17 5
1777025565.2949 Rx ;75gyro 0.061035 -2.288818 0.946045 2128.540
1777025565.2950 Rx ;44vel 2128.5400 0.000 0.000 0.0000 0.000 4
1777025565.2951 Rx ;41pose 2128.5400 0.000 0.000 0.0000 3.1295
1777025565.2962 Rx ;46acc 0.030518 0.001221 1.175293 2128.541
1777025565.3006 Rx ;54pose 2128.5449 0.000 0.000 0.0000 3.1295
1777025565.3028 Rx ;60vel 2128.5479 0.000 0.000 0.0000 0.000 4
1777025565.3029 Rx ;91mca 0.001 0.000 16
1777025565.3029 Rx ;73ird 0.338 1.237 6677 2906 1
1777025565.3051 Rx ;02livn 100 98 83 96 82 94 87 22 5
1777025565.3052 Rx ;42pose 2128.5500 0.000 0.000 0.0000 3.1295
1777025565.3063 Rx ;30gyro -0.091553 -2.227783 0.671387 2128.552
1777025565.3075 Rx ;63acc 0.031250 0.001465 1.169678 2128.553
1777025565.3107 Rx ;55pose 2128.5549 0.000 0.000 0.0000 3.1295
1777025565.3108 Rx ;53vel 2128.5562 0.000 0.000 0.0000 0.000 4
1777025565.3141 Rx ;57livn 83 98 85 74 78 91 74 20 5
1777025565.3152 Rx ;44pose 2128.5601 0.000 0.000 0.0000 3.1295
1777025565.3189 Rx ;55gyro 0.122070 -2.258301 0.701904 2128.564
1777025565.3191 Rx ;50vel 2128.5640 0.000 0.000 0.0000 0.000 4
1777025565.3191 Rx ;36mot 0 0 0.1 0.1 0
1777025565.3202 Rx ;16acc 0.033691 -0.000488 1.167480 2128.565
1777025565.3203 Rx ;56pose 2128.5649 0.000 0.000 0.0000 3.1295
1777025565.3236 Rx ;59ird 0.339 1.154 6670 3008 1
1777025565.3247 Rx ;58livn 85 85 91 87 86 90 85 22 5
1777025565.3259 Rx ;45pose 2128.5701 0.000 0.000 0.0000 3.1295
1777025565.3270 Rx ;49vel 2128.5720 0.000 0.000 0.0000 0.000 4
1777025565.3303 Rx ;49pose 2128.5750 0.000 0.000 0.0000 3.1295
1777025565.3304 Rx ;86gyro 0.091553 -2.319336 0.854492 2128.576
1777025565.3316 Rx ;07acc 0.030029 -0.001465 1.163574 2128.577
1777025565.3348 Rx ;11livn 78 82 80 83 90 89 89 5 5
1777025565.3349 Rx ;49vel 2128.5801 0.000 0.000 0.0000 0.000 4
1777025565.3350 Rx ;46pose 2128.5801 0.000 0.000 0.0000 3.1295
1777025565.3361 Rx ;91mca 0.000 0.000 17
1777025565.3404 Rx ;50pose 2128.5850 0.000 0.000 0.0000 3.1295
1777025565.3415 Txd ;09leds 14 0 105 0
1777025565.3416 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.3427 Rx ;86gyro 0.030518 -2.166748 0.549316 2128.588
1777025565.3430 Rx ;57vel 2128.5881 0.000 0.000 0.0000 0.000 4
1777025565.3431 Rx ;62ird 0.339 1.500 6668 2415 1
1777025565.3442 Rx ;14acc 0.031494 -0.002930 1.172852 2128.589
1777025565.3443 Rx ;78livn 83 76 76 85 100 102 103 26 5
1777025565.3454 Rx ;62pose 2128.5898 0.000 0.000 0.0000 3.1295
1777025565.3508 Rx ;51pose 2128.5950 0.000 0.000 0.0000 3.1295
1777025565.3509 Rx ;63vel 2128.5959 0.000 0.000 0.0000 0.000 4
1777025565.3521 Rx ;36mot 0 0 0.1 0.1 0
1777025565.3549 Rx ;61livn 97 83 82 83 78 85 85 23 5
1777025565.3550 Rx ;03gyro -0.061035 -2.258301 0.915527 2128.600
1777025565.3551 Rx ;38pose 2128.6001 0.000 0.000 0.0000 3.1294
1777025565.3562 Rx ;16acc 0.032959 -0.002441 1.167969 2128.601
1777025565.3584 Rx ;45vel 2128.6040 0.000 0.000 0.0000 0.000 4
1777025565.3607 Rx ;43pose 2128.6050 0.000 0.000 0.0000 3.1295
1777025565.3629 Rx ;65ird 0.339 1.500 6666 1745 1
1777025565.3651 Rx ;93livn 89 88 81 90 92 92 101 30 5
1777025565.3651 Rx ;40pose 2128.6101 0.000 0.000 0.0000 3.1295
1777025565.3663 Rx ;19gyro -0.122070 -2.227783 0.793457 2128.612
1777025565.3674 Rx ;45vel 2128.6121 0.000 0.000 0.0000 0.000 4
1777025565.3675 Rx ;99acc 0.032715 -0.002686 1.173340 2128.613
1777025565.3697 Rx ;90mca 0.000 0.000 16
1777025565.3708 Rx ;44pose 2128.6150 0.000 0.000 0.0000 3.1295
1777025565.3741 Rx ;57livn 94 90 74 87 83 85 91 26 5
1777025565.3753 Rx ;44vel 2128.6201 0.000 0.000 0.0000 0.000 4
1777025565.3754 Rx ;41pose 2128.6201 0.000 0.000 0.0000 3.1295
1777025565.3787 Rx ;59gyro 0.122070 -2.319336 0.885010 2128.624
1777025565.3798 Rx ;08acc 0.030518 -0.003662 1.175781 2128.625
1777025565.3799 Rx ;45pose 2128.6250 0.000 0.000 0.0000 3.1295
1777025565.3832 Rx ;59vel 2128.6279 0.000 0.000 0.0000 0.000 4
1777025565.3833 Rx ;59ird 0.339 1.500 6664 2128 1
1777025565.3844 Rx ;03livn 94 106 93 94 96 94 84 11 5
1777025565.3845 Rx ;36mot 0 0 0.1 0.1 0
1777025565.3860 Rx ;42pose 2128.6301 0.000 0.000 0.0000 3.1295
1777025565.3904 Rx ;46pose 2128.6350 0.000 0.000 0.0000 3.1295
1777025565.3905 Rx ;62gyro 0.122070 -2.410889 0.610352 2128.636
1777025565.3906 Rx ;50vel 2128.6360 0.000 0.000 0.0000 0.000 4
1777025565.3907 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.3918 Rx ;21acc 0.033447 -0.000977 1.169922 2128.637
1777025565.3951 Rx ;56livn 81 85 69 77 86 83 90 22 5
1777025565.3952 Rx ;59pose 2128.6399 0.000 0.000 0.0000 3.1295
1777025565.3988 Rx ;49vel 2128.6440 0.000 0.000 0.0000 0.000 4
1777025565.4000 Rx ;47pose 2128.6450 0.000 0.000 0.0000 3.1295
1777025565.4022 Rx ;92mca 0.000 0.001 17
1777025565.4022 Rx ;80gyro 0.091553 -2.258301 0.671387 2128.648
1777025565.4034 Rx ;64ird 0.338 1.157 6686 3004 1
1777025565.4035 Rx ;05acc 0.036621 -0.002197 1.171143 2128.649
1777025565.4046 Rx ;50livn 90 91 82 85 82 79 92 22 5
1777025565.4057 Rx ;60pose 2128.6499 0.000 0.000 0.0000 3.1295
1777025565.4069 Rx ;49vel 2128.6521 0.000 0.000 0.0000 0.000 4
1777025565.4101 Rx ;48pose 2128.6550 0.000 0.000 0.0000 3.1295
1777025565.4145 Rx ;63livn 93 76 75 82 82 77 87 28 5
1777025565.4145 Rx ;71gyro 0.183105 -2.166748 0.701904 2128.660
1777025565.4146 Rx ;64vel 2128.6599 0.000 0.000 0.0000 0.000 4
1777025565.4158 Rx ;61pose 2128.6599 0.000 0.000 0.0000 3.1295
1777025565.4159 Rx ;54acc 0.027588 0.000000 1.167236 2128.661
1777025565.4181 Rx ;36mot 0 0 0.1 0.1 0
1777025565.4204 Rx ;49pose 2128.6650 0.000 0.000 0.0000 3.1295
1777025565.4226 Rx ;55vel 2128.6680 0.000 0.000 0.0000 0.000 4
1777025565.4238 Rx ;80ird 0.339 1.209 6669 2939 1
1777025565.4249 Rx ;65livn 90 92 76 87 75 78 85 28 5
1777025565.4260 Rx ;62pose 2128.6699 0.000 0.000 0.0000 3.1295
1777025565.4272 Rx ;32gyro -0.183105 -2.349854 0.671387 2128.672
1777025565.4283 Rx ;09acc 0.035156 -0.004150 1.168457 2128.673
1777025565.4305 Rx ;50pose 2128.6750 0.000 0.000 0.0000 3.1295
1777025565.4306 Rx ;54vel 2128.6760 0.000 0.000 0.0000 0.000 4
1777025565.4349 Rx ;05livn 95 101 86 83 88 85 67 15 5
1777025565.4350 Rx ;90mca 0.000 0.000 16
1777025565.4351 Rx ;63pose 2128.6799 0.000 0.000 0.0000 3.1295
1777025565.4383 Rx ;75gyro 0.122070 -2.288818 1.068115 2128.684
1777025565.4385 Rx ;54vel 2128.6841 0.000 0.000 0.0000 0.000 4
1777025565.4397 Rx ;25acc 0.033691 -0.003906 1.169189 2128.685
1777025565.4408 Rx ;52pose 2128.6851 0.000 0.000 0.0000 3.1295
1777025565.4409 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.4431 Rx ;77ird 0.339 1.163 6664 2996 1
1777025565.4443 Rx ;56livn 71 79 90 89 91 91 84 16 5
1777025565.4455 Rx ;64pose 2128.6899 0.000 0.000 0.0000 3.1295
1777025565.4467 Rx ;60vel 2128.6919 0.000 0.000 0.0000 0.000 4
1777025565.4499 Rx ;53pose 2128.6951 0.000 0.000 0.0000 3.1295
1777025565.4511 Rx ;93gyro 0.030518 -2.288818 0.671387 2128.696
1777025565.4512 Rx ;36mot 0 0 0.1 0.1 0
1777025565.4523 Rx ;19acc 0.030029 -0.000977 1.175537 2128.697
1777025565.4549 Rx ;54livn 91 80 86 78 79 85 90 20 5
1777025565.4550 Rx ;42vel 2128.7000 0.000 0.000 0.0000 0.000 4
1777025565.4551 Rx ;39pose 2128.7000 0.000 0.000 0.0000 3.1295
1777025565.4604 Rx ;45pose 2128.7051 0.000 0.000 0.0000 3.1295
1777025565.4627 Rx ;08gyro -0.030518 -2.319336 0.610352 2128.708
1777025565.4627 Rx ;50vel 2128.7080 0.000 0.000 0.0000 0.000 4
1777025565.4628 Rx ;53ird 0.340 1.500 6660 2629 1
1777025565.4639 Rx ;14acc 0.031738 -0.002686 1.164551 2128.709
1777025565.4651 Rx ;38livn 100 88 92 94 86 90 101 35 5
1777025565.4652 Rx ;40pose 2128.7100 0.000 0.000 0.0000 3.1295
1777025565.4684 Rx ;91mca 0.000 0.000 17
1777025565.4706 Rx ;46pose 2128.7151 0.000 0.000 0.0000 3.1295
1777025565.4708 Rx ;50vel 2128.7161 0.000 0.000 0.0000 0.000 4
1777025565.4751 Rx ;53livn 80 89 81 77 70 79 92 22 5
1777025565.4752 Rx ;31gyro -0.152588 -2.197266 0.946045 2128.720
1777025565.4753 Rx ;41pose 2128.7200 0.000 0.000 0.0000 3.1295
1777025565.4764 Rx ;06acc 0.034668 -0.002930 1.168701 2128.721
1777025565.4786 Rx ;56vel 2128.7239 0.000 0.000 0.0000 0.000 4
1777025565.4808 Rx ;47pose 2128.7251 0.000 0.000 0.0000 3.1295
1777025565.4830 Rx ;59ird 0.338 1.500 6677 2305 1
1777025565.4841 Rx ;36mot 0 0 0.1 0.1 0
1777025565.4842 Rx ;64livn 82 91 87 89 83 86 97 13 5
1777025565.4869 Rx ;42pose 2128.7300 0.000 0.000 0.0000 3.1295
1777025565.4870 Rx ;11gyro -0.061035 -2.105713 0.640869 2128.732
1777025565.4871 Rx ;55vel 2128.7319 0.000 0.000 0.0000 0.000 4
1777025565.4882 Rx ;10acc 0.033691 -0.005371 1.171387 2128.733
1777025565.4905 Rx ;55pose 2128.7349 0.000 0.000 0.0000 3.1295
1777025565.4906 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.4949 Rx ;06livn 104 76 98 86 82 85 97 20 5
1777025565.4950 Rx ;46vel 2128.7400 0.000 0.000 0.0000 0.000 4
1777025565.4951 Rx ;43pose 2128.7400 0.000 0.000 0.0000 3.1295
1777025565.4984 Rx ;61gyro 0.091553 -2.136230 0.732422 2128.744
1777025565.5006 Rx ;95acc 0.030762 -0.003662 1.170410 2128.745
1777025565.5007 Rx ;56pose 2128.7449 0.000 0.000 0.0000 3.1295
1777025565.5018 Rx ;90mca 0.000 0.000 16
1777025565.5029 Rx ;54vel 2128.7480 0.000 0.000 0.0000 0.000 4
1777025565.5030 Rx ;63ird 0.339 1.500 6676 1913 1
1777025565.5052 Rx ;79livn 114 112 100 86 88 92 83 13 5
1777025565.5053 Rx ;44pose 2128.7500 0.000 0.000 0.0000 3.1295
1777025565.5107 Rx ;57pose 2128.7549 0.000 0.000 0.0000 3.1295
1777025565.5107 Rx ;85gyro 0.152588 -2.136230 0.793457 2128.756
1777025565.5108 Rx ;61vel 2128.7559 0.000 0.000 0.0000 0.000 4
1777025565.5120 Rx ;77acc 0.032715 0.000977 1.168457 2128.757
1777025565.5142 Rx ;74livn 88 92 98 85 88 91 88 26 5
1777025565.5153 Rx ;45pose 2128.7600 0.000 0.000 0.0000 3.1295
1777025565.5179 Rx ;36mot 0 0 0.1 0.1 0
1777025565.5191 Rx ;60vel 2128.7639 0.000 0.000 0.0000 0.000 4
1777025565.5203 Rx ;51pose 2128.7651 0.000 0.000 0.0000 3.1295
1777025565.5225 Rx ;33gyro -0.030518 -2.166748 0.915527 2128.768
1777025565.5237 Rx ;58ird 0.338 1.500 6677 1710 1
1777025565.5237 Rx ;29acc 0.031982 -0.002930 1.167969 2128.769
1777025565.5249 Rx ;65livn 91 91 88 84 91 89 78 17 5
1777025565.5260 Rx ;46pose 2128.7700 0.000 0.000 0.0000 3.1295
1777025565.5271 Rx ;51vel 2128.7720 0.000 0.000 0.0000 0.000 4
1777025565.5304 Rx ;60pose 2128.7759 0.000 0.000 0.0000 3.1295
1777025565.5347 Rx ;92mca 0.001 0.000 17
1777025565.5348 Rx ;49livn 97 86 80 77 82 80 83 10 5
1777025565.5349 Rx ;02gyro 0.152588 -2.349854 0.762939 2128.780
1777025565.5350 Rx ;50vel 2128.7800 0.000 0.000 0.0000 0.000 4
1777025565.5361 Rx ;48pose 2128.7810 0.000 0.000 0.0000 3.1295
1777025565.5362 Rx ;96acc 0.031006 -0.000732 1.169434 2128.781
1777025565.5365 Txd ;21motv 0 0
1777025565.5406 Rx ;54pose 2128.7861 0.000 0.000 0.0000 3.1295
1777025565.5407 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.5423 Txd ;62leds 14 0 80 0
1777025565.5429 Rx ;59vel 2128.7881 0.000 0.000 0.0000 0.000 4
1777025565.5429 Rx ;75ird 0.339 1.500 6666 1899 1
1777025565.5438 Txd ;21motv 0 0
1777025565.5452 Rx ;70livn 97 88 92 89 82 82 89 15 5
1777025565.5453 Rx ;49pose 2128.7910 0.000 0.000 0.0000 3.1295
1777025565.5464 Rx ;86gyro 0.091553 -2.319336 0.854492 2128.792
1777025565.5486 Rx ;25acc 0.028564 -0.001465 1.170898 2128.793
1777025565.5498 Rx ;36mot 0 0 0.1 0.1 0
1777025565.5509 Rx ;55pose 2128.7961 0.000 0.000 0.0000 3.1295
1777025565.5510 Rx ;58vel 2128.7961 0.000 0.000 0.0000 0.000 4
1777025565.5516 Txd ;21motv 0 0
1777025565.5549 Rx ;09livn 107 96 62 87 89 74 67 15 5
1777025565.5560 Rx ;41pose 2128.8010 0.000 0.000 0.0000 3.1295
1777025565.5583 Rx ;85gyro 0.305176 -2.197266 0.854492 2128.804
1777025565.5594 Rx ;47vel 2128.8040 0.000 0.000 0.0000 0.000 4
1777025565.5606 Rx ;07acc 0.030273 -0.000488 1.165771 2128.805
1777025565.5607 Rx ;54pose 2128.8059 0.000 0.000 0.0000 3.1295
1777025565.5629 Rx ;60ird 0.338 1.500 6680 2456 1
1777025565.5651 Rx ;39livn 115 106 84 91 92 90 89 20 5
1777025565.5652 Rx ;42pose 2128.8110 0.000 0.000 0.0000 3.1295
1777025565.5674 Rx ;46vel 2128.8120 0.000 0.000 0.0000 0.000 4
1777025565.5675 Rx ;90mca 0.000 0.000 16
1777025565.5708 Rx ;17gyro -0.061035 -2.349854 0.732422 2128.816
1777025565.5709 Rx ;55pose 2128.8159 0.000 0.000 0.0000 3.1295
1777025565.5721 Rx ;99acc 0.032471 -0.001953 1.171143 2128.817
1777025565.5743 Rx ;65livn 95 77 65 75 79 84 91 27 5
1777025565.5754 Rx ;46vel 2128.8201 0.000 0.000 0.0000 0.000 4
1777025565.5755 Rx ;43pose 2128.8210 0.000 0.000 0.0000 3.1295
1777025565.5811 Rx ;56pose 2128.8259 0.000 0.000 0.0000 3.1295
1777025565.5822 Rx ;82gyro 0.305176 -2.380371 0.671387 2128.828
1777025565.5834 Rx ;54vel 2128.8281 0.000 0.000 0.0000 0.000 4
1777025565.5835 Rx ;36mot 0 0 0.1 0.1 0
1777025565.5835 Rx ;76ird 0.339 1.355 6676 2782 1
1777025565.5847 Rx ;13acc 0.032959 -0.006104 1.170654 2128.829
1777025565.5848 Rx ;52livn 91 82 81 81 79 86 91 25 5
1777025565.5859 Rx ;45pose 2128.8311 0.000 0.000 0.0000 3.1295
1777025565.5903 Rx ;57pose 2128.8359 0.000 0.000 0.0000 3.1295
1777025565.5915 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.5916 Rx ;60vel 2128.8359 0.000 0.000 0.0000 0.000 4
1777025565.5949 Rx ;59livn 89 85 76 77 72 70 86 23 5
1777025565.5949 Rx ;75gyro 0.061035 -2.319336 0.793457 2128.840
1777025565.5961 Rx ;46pose 2128.8411 0.000 0.000 0.0000 3.1295
1777025565.5962 Rx ;72acc 0.036377 0.000488 1.171387 2128.841
1777025565.5994 Rx ;51vel 2128.8440 0.000 0.000 0.0000 0.000 4
1777025565.6006 Rx ;91mca 0.000 0.000 17
1777025565.6006 Rx ;58pose 2128.8459 0.000 0.000 0.0000 3.1295
1777025565.6028 Rx ;79ird 0.339 1.173 6669 2983 1
1777025565.6050 Rx ;35livn 104 101 92 88 80 92 77 22 5
1777025565.6062 Rx ;53pose 2128.8508 0.000 0.000 0.0000 3.1295
1777025565.6063 Rx ;22gyro -0.030518 -2.380371 0.823975 2128.852
1777025565.6074 Rx ;51vel 2128.8521 0.000 0.000 0.0000 0.000 4
1777025565.6086 Rx ;12acc 0.030518 -0.007324 1.168457 2128.853
1777025565.6108 Rx ;51pose 2128.8560 0.000 0.000 0.0000 3.1295
1777025565.6151 Rx ;66livn 85 96 89 78 76 81 86 21 5
1777025565.6152 Rx ;50vel 2128.8601 0.000 0.000 0.0000 0.000 4
1777025565.6152 Rx ;48pose 2128.8611 0.000 0.000 0.0000 3.1295
1777025565.6164 Rx ;36mot 0 0 0.1 0.1 0
1777025565.6190 Rx ;83gyro 0.030518 -2.166748 0.946045 2128.864
1777025565.6202 Rx ;19acc 0.030029 -0.001465 1.167969 2128.865
1777025565.6203 Rx ;52pose 2128.8660 0.000 0.000 0.0000 3.1295
1777025565.6235 Rx ;65vel 2128.8679 0.000 0.000 0.0000 0.000 4
1777025565.6236 Rx ;62ird 0.339 1.500 6667 2542 1
1777025565.6248 Rx ;73livn 96 89 85 80 91 89 99 17 5
1777025565.6260 Rx ;49pose 2128.8711 0.000 0.000 0.0000 3.1295
1777025565.6303 Rx ;09gyro -0.030518 -2.136230 0.885010 2128.876
1777025565.6304 Rx ;53pose 2128.8760 0.000 0.000 0.0000 3.1295
1777025565.6315 Rx ;56vel 2128.8760 0.000 0.000 0.0000 0.000 4
1777025565.6327 Rx ;21acc 0.031006 -0.000977 1.169189 2128.877
1777025565.6328 Rx ;91mca 0.001 0.000 16
1777025565.6349 Rx ;70livn 76 87 77 76 83 86 97 16 5
1777025565.6361 Rx ;50pose 2128.8811 0.000 0.000 0.0000 3.1295
1777025565.6393 Rx ;55vel 2128.8840 0.000 0.000 0.0000 0.000 4
1777025565.6405 Rx ;54pose 2128.8860 0.000 0.000 0.0000 3.1295
1777025565.6405 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025565.6427 Rx ;23gyro -0.030518 -2.441406 0.915527 2128.888
1777025565.6428 Rx ;55ird 0.338 1.500 6680 2208 1
1777025565.6440 Rx ;23acc 0.031982 -0.002686 1.168213 2128.889
1777025565.6451 Rx ;61livn 80 82 92 92 88 96 99 23 5
1777025565.6462 Rx ;51pose 2128.8911 0.000 0.000 0.0000 3.1295
1777025565.6474 Rx ;55vel 2128.8921 0.000 0.000 0.0000 0.000 4
1777025565.6496 Rx ;36mot 0 0 0.1 0.1 0
1777025565.6507 Rx ;55pose 2128.8960 0.000 0.000 0.0000 3.1295
